Customer ID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,PCA1,PCA2,anomaly,anomaly_score
12476,16,23,14115.41,2.833213344056216,3.1780538303479458,9.555093229428618,0,2.949138421771036,0.5158276563608603,Normal,0.03757075919348496
12477,23,9,20276.37,3.1780538303479458,2.302585092994046,9.917260764877222,0,2.327463837648596,0.4939895996888273,Normal,0.020568922458451655
12478,4,1,680.99,1.6094379124341003,0.6931471805599453,6.525014994979364,3,0.13128448048534638,-1.9757671002908612,Anomaly,-0.002923904546187295
12479,11,1,527.2,2.4849066497880004,0.6931471805599453,6.269474999863032,3,-0.2630511843024317,-1.5693875123515488,Normal,0.04610372052443645
12480,28,7,5464.85,3.367295829986474,2.0794415416798357,8.606274923740443,0,1.525649099188481,0.1242503518839801,Normal,0.1060514540100384
12481,23,15,12361.39,3.1780538303479458,2.772588722239781,9.422414078014738,0,2.4706282343645567,0.5178967229759164,Normal,0.06572219953929093
12482,576,29,23691.4,6.3578422665081,3.4011973816621555,10.072909600590481,0,2.2046804284663506,2.6965616026489005,Anomaly,-0.09737689049477394
12483,17,19,5120.58,2.8903717578961645,2.995732273553991,8.541218264178296,0,2.3504524176611046,0.1771176917514856,Normal,0.08582399595194129
12484,33,12,6370.15,3.5263605246161616,2.5649493574615367,8.759535266023915,0,1.9111874654252279,0.43557524183628926,Normal,0.10478788530442812
12485,529,1,708.1,6.272877006546167,0.6931471805599453,6.563996560309951,1,-1.3600300642958785,0.6080743863289486,Normal,0.11578026571100075
12486,432,1,1037.28,6.07073772800249,0.6931471805599453,6.945320776868279,1,-1.1287370777193428,0.6107303660788331,Normal,0.1082173815140609
12487,731,1,285.29999999999995,6.595780513961311,0.6931471805599453,5.657040212104069,1,-1.8590863184679023,0.5146809880833773,Normal,0.10988930485199466
12488,10,3,1298.66,2.3978952727983707,1.3862943611198906,7.169857970780942,3,0.6855188325841628,-1.0941365709643078,Normal,0.10054423400891038
12489,336,1,334.93,5.820082930352362,0.6931471805599453,5.816902804925467,1,-1.53864888916522,0.13469058292721753,Normal,0.15090262249975223
12490,5,21,9823.64,1.791759469228055,3.091042453358316,9.192648794844782,0,3.061905896700274,-0.19894379476938168,Normal,0.04844860744651114
12491,39,1,460.40000000000003,3.6888794541139363,0.6931471805599453,6.134265345739653,3,-0.7112771756524311,-0.945797296101604,Normal,0.09747698747582112
12492,63,3,715.21,4.1588830833596715,1.3862943611198906,6.573973420047142,3,-0.14330189788025952,-0.3012199920016469,Normal,0.14193821700250264
12493,166,2,433.74,5.117993812416755,1.0986122886681098,6.0747481512447195,1,-0.8901349443539228,-0.026954900726544856,Normal,0.1311305516246165
12494,16,9,1872.8700000000001,2.833213344056216,2.302585092994046,7.535761090061292,0,1.4027923202796035,-0.40910535099999323,Normal,0.11470779465591219
12495,641,1,357.4,6.464588303689961,0.6931471805599453,5.881649681100775,1,-1.7189267574099714,0.5095565673778016,Normal,0.1229456532164504
12496,620,2,54.09,6.431331081933479,1.0986122886681098,4.008968211484625,1,-2.2137324563852547,0.07904649955078118,Normal,0.001735438472912798
12497,82,3,6248.5,4.418840607796598,1.3862943611198906,8.740256739530276,2,0.715181289725268,0.4906324772737514,Normal,0.06980811502098949
12498,21,3,403.70000000000005,3.091042453358316,1.3862943611198906,6.00314605188182,3,-0.04630458142928488,-1.0610748881812673,Normal,0.09089230661989689
12499,560,1,393.72,6.329720905522696,0.6931471805599453,5.9781766527810465,1,-1.6333078462037445,0.46406397063558297,Normal,0.14686527391972642
12500,23,19,5955.21,3.1780538303479458,2.995732273553991,8.692189651745124,0,2.3230970334836063,0.38098478711624806,Normal,0.08686308114506153
12501,337,1,2169.39,5.823045895483019,0.6931471805599453,7.682662153888476,2,-0.7278064802879893,0.6948339152413826,Normal,0.05615480076993651
12502,96,5,3723.87,4.574710978503383,1.791759469228055,8.222787230875806,2,0.7488660118549394,0.5701162209882007,Normal,0.1092399545032951
12503,584,1,1126.0,6.371611847231857,0.6931471805599453,7.027314514039777,1,-1.19037160917791,0.8012254454208666,Normal,0.0892186546337081
12504,18,4,779.05,2.9444389791664403,1.6094379124341003,6.659358020193259,3,0.4568245605648087,-0.8638223385069884,Normal,0.12541253343050274
12505,409,1,955.2,6.016157159698354,0.6931471805599453,6.862967096192003,1,-1.1469167999709367,0.5559735273390328,Normal,0.11424264747554169
12506,233,1,73.5,5.455321115357702,0.6931471805599453,4.310799125385514,1,-2.0759884053319637,-0.5173452187388317,Normal,0.07487271185203903
12507,134,4,1844.06,4.90527477843843,1.6094379124341003,7.520267076271057,2,0.19722565460867034,0.4754091473693364,Normal,0.13966057747583005
12508,26,2,398.27,3.295836866004329,1.0986122886681098,5.989637879766574,3,-0.33783461371043505,-1.0574636224194074,Normal,0.10466544492137758
12509,284,1,176.5,5.652489180268651,0.6931471805599453,5.178970608915471,1,-1.7620120916817266,-0.148710598258602,Normal,0.14238006484254845
12510,143,9,5178.02,4.969813299576001,2.302585092994046,8.552371128165808,2,1.1540930187426575,1.0736794289934508,Normal,0.07953597372674515
12511,429,1,3084.02,6.063785208687608,0.6931471805599453,8.034313419300645,2,-0.6526626112004845,0.9328820794032513,Normal,0.039147106848107516
12512,66,2,138.03,4.204692619390966,1.0986122886681098,4.9346897371814515,1,-1.0907947561733369,-0.8719693131762456,Normal,0.06466670710683187
12513,113,1,612.29,4.736198448394496,0.6931471805599453,6.418837907265026,1,-0.9261880884684024,-0.2829507977967925,Normal,0.11056344466634033
12514,267,2,1597.76,5.5909869805108565,1.0986122886681098,7.3769836077601205,2,-0.4765042460184256,0.623749827096484,Normal,0.1072453680650316
12515,353,1,383.7,5.869296913133774,0.6931471805599453,5.95246380975825,1,-1.4955827176240482,0.20241486262438485,Normal,0.14873406612122825
12516,78,4,2648.62,4.3694478524670215,1.6094379124341003,7.882171512471631,2,0.5279921320822791,0.2882026890766919,Normal,0.1284850066729344
12517,28,5,2502.84,3.367295829986474,1.791759469228055,7.825580832414862,3,0.9665486055333634,-0.21474969632445468,Normal,0.130424889681851
12518,1,5,2056.89,0.6931471805599453,1.791759469228055,7.629436465014086,3,1.7460934080214026,-1.7484217607452353,Anomaly,-0.003482629022892869
12519,64,2,726.54,4.174387269895637,1.0986122886681098,6.589668980352017,3,-0.36090394240580015,-0.39327184382693364,Normal,0.1335226843504781
12520,79,5,2634.26,4.382026634673881,1.791759469228055,7.876737127834484,2,0.6606170274591213,0.360250007686387,Normal,0.13402055891499093
12521,143,1,599.68,4.969813299576001,0.6931471805599453,6.39806234681208,1,-1.0107846574391588,-0.1603169866107112,Normal,0.1106283308077518
12522,39,2,192.72,3.6888794541139363,1.0986122886681098,5.266413817535028,3,-0.7796328567690561,-1.0571713485124248,Normal,0.0678894572089942
12523,19,23,4372.15,2.995732273553991,3.1780538303479458,8.383238852219565,0,2.3866962627116677,0.25467595836342244,Normal,0.057615265289409634
12524,9,17,11126.11,2.302585092994046,2.8903717578961645,9.317139751972052,0,2.7978056962932243,0.04662126732877845,Normal,0.06551792348713048
12525,498,3,973.73,6.212606095751519,1.3862943611198906,6.882160509570649,2,-0.6734348459170206,0.923788937453913,Normal,0.12692450017560447
12526,1,3,1316.66,0.6931471805599453,1.3862943611198906,7.183612715167257,3,1.2428627690920684,-2.030292188330534,Anomaly,-0.021840793424914073
12527,82,5,735.51,4.418840607796598,1.791759469228055,6.601922813543027,2,0.09403271483592947,-0.0010564049946519892,Normal,0.12471072178423676
12528,9,6,1933.48,2.302585092994046,1.9459101490553132,7.567593835498341,3,1.3162235867673218,-0.8228059220327942,Normal,0.10864478210835093
12529,528,1,316.48,6.270988431858299,0.6931471805599453,5.760414824222675,1,-1.709061460844715,0.3664831069648673,Normal,0.15246124967383223
12530,60,9,3759.26,4.110873864173311,2.302585092994046,8.232243382929433,0,1.2926069304384666,0.504092472915517,Normal,0.1248030508571697
12531,15,2,1933.2,2.772588722239781,1.0986122886681098,7.567449083282863,3,0.5179103426336905,-0.8737543214131118,Normal,0.06585183926143667
12532,30,1,349.83000000000004,3.4339872044851463,0.6931471805599453,5.860301775655642,3,-0.7480413394424708,-1.1683961097658957,Normal,0.09359999640338396
12533,628,2,1367.89,6.444131256700441,1.0986122886681098,7.221755471439273,2,-0.819973444765704,1.0478441395626756,Normal,0.07296185480816908
12534,131,1,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535,1,-0.7233049783533292,-0.029887703604545315,Normal,0.08847536840471476
12535,92,2,716.35,4.532599493153256,1.0986122886681098,6.575563866544399,3,-0.48289614890802696,-0.19991816863102246,Normal,0.13301205164986069
12536,43,3,12601.830000000002,3.784189633918261,1.3862943611198906,9.441676670894656,2,1.2256347906459542,0.3505513739424116,Normal,0.03191341018623117
12537,409,1,732.94,6.016157159698354,0.6931471805599453,6.598427281404094,1,-1.2620193232250418,0.4767843824699561,Normal,0.1325567474031149
12538,29,2,640.45,3.4011973816621555,1.0986122886681098,6.463731238695349,3,-0.1656306418141607,-0.857432514519256,Normal,0.11460299566405913
12539,22,7,11214.75,3.1354942159291497,2.0794415416798357,9.325074319439649,0,1.9133726894323302,0.21156784780873553,Normal,0.06506204515630654
12540,20,33,22254.49,3.044522437723423,3.5263605246161616,10.010343998731724,0,3.344532972152945,0.8961479544017237,Anomaly,-0.040296365143021706
12541,30,3,981.18,3.4339872044851463,1.3862943611198906,6.889774590946187,3,0.22855457142551952,-0.6065104303167125,Normal,0.13379511259410076
